SiteID,Exp Unit ID,Treatment ID,Crop,Grain C kgC/ha,Above G Biomass kg/ha,Year,Tillage Descriptor,Cover Crop,Residue Removal,MAP mm,MAT degC,Total N Amount kgN/ha,Sand %,Clay %,Upper cm,Lower cm,Organic C gC/kg,pH,GS_P,GS_T
IAAM7071,IAAM7071_417,IAAM7071_22,Zea mays (Corn),3792.971427,NA,2008,No Till,None,Yes,862,9.22,141.68,NA,NA,0,5,23.0167,5.6,861.568,18.28318237
IAAM7071,IAAM7071_115,IAAM7071_1,Zea mays (Corn),3312.502787,NA,2009,Conservation Till,None,No,862,9.22,177.2,NA,NA,0,5,21.9377,5.7,226.695,17.52475694
IAAM7071,IAAM7071_208,IAAM7071_1,Zea mays (Corn),3278.822929,NA,2009,Conservation Till,None,No,862,9.22,177.2,NA,NA,0,5,21.7346,5.4,226.695,17.52475694
IAAM7071,IAAM7071_322,IAAM7071_1,Zea mays (Corn),3433.651303,NA,2009,Conservation Till,None,No,862,9.22,177.2,NA,NA,0,5,29.9506,5.7,226.695,17.52475694
IAAM7071,IAAM7071_420,IAAM7071_1,Zea mays (Corn),3388.682044,NA,2009,Conservation Till,None,No,862,9.22,177.2,NA,NA,0,5,19.8216,5.6,226.695,17.52475694
IAAM7071,IAAM7071_106,IAAM7071_2,Zea mays (Corn),3351.001822,NA,2009,No Till,None,No,862,9.22,177.2,NA,NA,0,5,29.9403,4.9,226.695,17.52475694
IAAM7071,IAAM7071_219,IAAM7071_2,Zea mays (Corn),3441.86175,NA,2009,No Till,None,No,862,9.22,177.2,NA,NA,0,5,30.8438,5.2,226.695,17.52475694
IAAM7071,IAAM7071_318,IAAM7071_2,Zea mays (Corn),3092.956769,NA,2009,No Till,None,No,862,9.22,177.2,NA,NA,0,5,29.6193,5.2,226.695,17.52475694
IAAM7071,IAAM7071_422,IAAM7071_2,Zea mays (Corn),3604.571742,NA,2009,No Till,None,No,862,9.22,177.2,NA,NA,0,5,31.9911,5,226.695,17.52475694
IAAM7071,IAAM7071_110,IAAM7071_3,Zea mays (Corn),4539.429668,NA,2009,Conservation Till,None,Partial,862,9.22,224.5,NA,NA,0,5,25.7737,5.6,226.695,17.52475694
IAAM7071,IAAM7071_213,IAAM7071_3,Zea mays (Corn),4448.993525,NA,2009,Conservation Till,None,Partial,862,9.22,224.5,NA,NA,0,5,25.6679,5.6,226.695,17.52475694
IAAM7071,IAAM7071_305,IAAM7071_3,Zea mays (Corn),4486.664549,NA,2009,Conservation Till,None,Partial,862,9.22,224.5,NA,NA,0,5,24.7531,5.6,226.695,17.52475694
IAAM7071,IAAM7071_405,IAAM7071_3,Zea mays (Corn),4588.104175,NA,2009,Conservation Till,None,Partial,862,9.22,224.5,NA,NA,0,5,32.8547,5.8,226.695,17.52475694
IAAM7071,IAAM7071_116,IAAM7071_4,Zea mays (Corn),4262.767072,NA,2009,No Till,None,Partial,862,9.22,224.5,NA,NA,0,5,22.2436,4.9,226.695,17.52475694
IAAM7071,IAAM7071_206,IAAM7071_4,Zea mays (Corn),4101.638915,NA,2009,No Till,None,Partial,862,9.22,224.5,NA,NA,0,5,22.2079,4.9,226.695,17.52475694
IAAM7071,IAAM7071_304,IAAM7071_4,Zea mays (Corn),3700.384626,NA,2009,No Till,None,Partial,862,9.22,224.5,NA,NA,0,5,23.2823,4.4,226.695,17.52475694
IAAM7071,IAAM7071_414,IAAM7071_4,Zea mays (Corn),3960.308757,NA,2009,No Till,None,Partial,862,9.22,224.5,NA,NA,0,5,24.8025,6.1,226.695,17.52475694
IAAM7071,IAAM7071_119,IAAM7071_5,Zea mays (Corn),4188.967131,18371.13188,2009,Conservation Till,None,Yes,862,9.22,229.8,NA,NA,0,5,22.148,5.3,226.695,17.52475694
IAAM7071,IAAM7071_207,IAAM7071_5,Zea mays (Corn),4432.939039,18667.6185,2009,Conservation Till,None,Yes,862,9.22,229.8,NA,NA,0,5,21.0325,5.3,226.695,17.52475694
IAAM7071,IAAM7071_307,IAAM7071_5,Zea mays (Corn),4591.954105,15694.93909,2009,Conservation Till,None,Yes,862,9.22,229.8,NA,NA,0,5,27.3702,4.7,226.695,17.52475694
IAAM7071,IAAM7071_402,IAAM7071_5,Zea mays (Corn),4124.365214,17291.42757,2009,Conservation Till,None,Yes,862,9.22,229.8,NA,NA,0,5,21.906,4.9,226.695,17.52475694
IAAM7071,IAAM7071_120,IAAM7071_6,Zea mays (Corn),4570.661795,18451.20767,2009,No Till,None,Yes,862,9.22,229.8,NA,NA,0,5,24.5106,5,226.695,17.52475694
IAAM7071,IAAM7071_201,IAAM7071_6,Zea mays (Corn),4560.11294,18020.3614,2009,No Till,None,Yes,862,9.22,229.8,NA,NA,0,5,33.0067,5,226.695,17.52475694
IAAM7071,IAAM7071_321,IAAM7071_6,Zea mays (Corn),4353.042008,19796.51001,2009,No Till,None,Yes,862,9.22,229.8,NA,NA,0,5,23.3164,5.4,226.695,17.52475694
IAAM7071,IAAM7071_411,IAAM7071_6,Zea mays (Corn),4575.966587,17259.73836,2009,No Till,None,Yes,862,9.22,229.8,NA,NA,0,5,27.2202,4.5,226.695,17.52475694
IAAM7071,IAAM7071_114,IAAM7071_7,Zea mays (Corn),2993.875377,NA,2009,Conservation Till,None,No,862,9.22,184.8,NA,NA,0,5,23.4,5.5,226.695,17.52475694
IAAM7071,IAAM7071_209,IAAM7071_7,Zea mays (Corn),2977.491723,NA,2009,Conservation Till,None,No,862,9.22,184.8,NA,NA,0,5,21.68,5.7,226.695,17.52475694
IAAM7071,IAAM7071_316,IAAM7071_7,Zea mays (Corn),3253.516144,NA,2009,Conservation Till,None,No,862,9.22,184.8,NA,NA,0,5,22.8316,5.1,226.695,17.52475694
IAAM7071,IAAM7071_408,IAAM7071_7,Zea mays (Corn),3214.424277,NA,2009,Conservation Till,None,No,862,9.22,184.8,NA,NA,0,5,21.2825,5.3,226.695,17.52475694
IAAM7071,IAAM7071_122,IAAM7071_8,Zea mays (Corn),2909.838847,NA,2009,No Till,None,No,862,9.22,184.8,NA,NA,0,5,25,5,226.695,17.52475694
IAAM7071,IAAM7071_218,IAAM7071_8,Zea mays (Corn),2886.605514,NA,2009,No Till,None,No,862,9.22,184.8,NA,NA,0,5,31.5102,4.8,226.695,17.52475694
IAAM7071,IAAM7071_310,IAAM7071_8,Zea mays (Corn),3249.951449,NA,2009,No Till,None,No,862,9.22,184.8,NA,NA,0,5,28.8387,4.7,226.695,17.52475694
IAAM7071,IAAM7071_415,IAAM7071_8,Zea mays (Corn),3174.035364,NA,2009,No Till,None,No,862,9.22,184.8,NA,NA,0,5,28.678,5.9,226.695,17.52475694
IAAM7071,IAAM7071_105,IAAM7071_9,Zea mays (Corn),4330.072279,NA,2009,Conservation Till,None,Partial,862,9.22,236.6,NA,NA,0,5,23.5913,5.4,226.695,17.52475694
IAAM7071,IAAM7071_217,IAAM7071_9,Zea mays (Corn),4196.356887,NA,2009,Conservation Till,None,Partial,862,9.22,236.6,NA,NA,0,5,35.7214,5.1,226.695,17.52475694
IAAM7071,IAAM7071_309,IAAM7071_9,Zea mays (Corn),4636.162777,NA,2009,Conservation Till,None,Partial,862,9.22,236.6,NA,NA,0,5,25.4839,5.1,226.695,17.52475694
IAAM7071,IAAM7071_401,IAAM7071_9,Zea mays (Corn),4525.39677,NA,2009,Conservation Till,None,Partial,862,9.22,236.6,NA,NA,0,5,21.72,5.6,226.695,17.52475694
IAAM7071,IAAM7071_108,IAAM7071_10,Zea mays (Corn),4324.530788,NA,2009,No Till,None,Partial,862,9.22,236.6,NA,NA,0,5,26.19,5,226.695,17.52475694
IAAM7071,IAAM7071_221,IAAM7071_10,Zea mays (Corn),4203.62193,NA,2009,No Till,None,Partial,862,9.22,236.6,NA,NA,0,5,22.7876,5.3,226.695,17.52475694
IAAM7071,IAAM7071_317,IAAM7071_10,Zea mays (Corn),4240.52405,NA,2009,No Till,None,Partial,862,9.22,236.6,NA,NA,0,5,23.5036,5.3,226.695,17.52475694
IAAM7071,IAAM7071_410,IAAM7071_10,Zea mays (Corn),4537.934736,NA,2009,No Till,None,Partial,862,9.22,236.6,NA,NA,0,5,22.2,4.4,226.695,17.52475694
IAAM7071,IAAM7071_118,IAAM7071_11,Zea mays (Corn),4637.828988,18958.76049,2009,Conservation Till,None,Yes,862,9.22,240.7,NA,NA,0,5,22.43,5.3,226.695,17.52475694
IAAM7071,IAAM7071_220,IAAM7071_11,Zea mays (Corn),4368.744515,17882.84241,2009,Conservation Till,None,Yes,862,9.22,240.7,NA,NA,0,5,26.9283,5.3,226.695,17.52475694
IAAM7071,IAAM7071_313,IAAM7071_11,Zea mays (Corn),4236.868365,16105.83038,2009,Conservation Till,None,Yes,862,9.22,240.7,NA,NA,0,5,22.8258,4.9,226.695,17.52475694
IAAM7071,IAAM7071_404,IAAM7071_11,Zea mays (Corn),4393.391672,16978.10355,2009,Conservation Till,None,Yes,862,9.22,240.7,NA,NA,0,5,29.669,5.2,226.695,17.52475694
IAAM7071,IAAM7071_121,IAAM7071_12,Zea mays (Corn),4337.915551,17063.69747,2009,No Till,None,Yes,862,9.22,240.7,NA,NA,0,5,20.02,5.5,226.695,17.52475694
IAAM7071,IAAM7071_212,IAAM7071_12,Zea mays (Corn),4123.846718,14815.23351,2009,No Till,None,Yes,862,9.22,240.7,NA,NA,0,5,25.6635,5.4,226.695,17.52475694
IAAM7071,IAAM7071_314,IAAM7071_12,Zea mays (Corn),4276.838425,16575.9477,2009,No Till,None,Yes,862,9.22,240.7,NA,NA,0,5,22.5502,5.5,226.695,17.52475694
IAAM7071,IAAM7071_421,IAAM7071_12,Zea mays (Corn),3484.764256,14002.1486,2009,No Till,None,Yes,862,9.22,240.7,NA,NA,0,5,28.9061,4.9,226.695,17.52475694
IAAM7071,IAAM7071_103,IAAM7071_13,Zea mays (Corn),2834.391692,NA,2009,Conservation Till,None,No,862,9.22,177.2,NA,NA,0,5,27.1969,5.7,226.695,17.52475694
IAAM7071,IAAM7071_202,IAAM7071_13,Zea mays (Corn),3071.487763,NA,2009,Conservation Till,None,No,862,9.22,177.2,NA,NA,0,5,30.91,4.8,226.695,17.52475694
IAAM7071,IAAM7071_320,IAAM7071_13,Zea mays (Corn),3405.661681,NA,2009,Conservation Till,None,No,862,9.22,177.2,NA,NA,0,5,19.1831,6.3,226.695,17.52475694
IAAM7071,IAAM7071_419,IAAM7071_13,Zea mays (Corn),3109.839395,NA,2009,Conservation Till,None,No,862,9.22,177.2,NA,NA,0,5,20.1115,5.7,226.695,17.52475694
IAAM7071,IAAM7071_117,IAAM7071_14,Zea mays (Corn),3746.377912,NA,2009,Conservation Till,None,No,862,9.22,177.2,NA,NA,0,5,28.11,5.8,226.695,17.52475694
IAAM7071,IAAM7071_216,IAAM7071_14,Zea mays (Corn),3179.591655,NA,2009,Conservation Till,None,No,862,9.22,177.2,NA,NA,0,5,37.278,5.5,226.695,17.52475694
IAAM7071,IAAM7071_315,IAAM7071_14,Zea mays (Corn),3516.575002,NA,2009,Conservation Till,None,No,862,9.22,177.2,NA,NA,0,5,25.7671,5.5,226.695,17.52475694
IAAM7071,IAAM7071_413,IAAM7071_14,Zea mays (Corn),3893.421226,NA,2009,Conservation Till,None,No,862,9.22,177.2,NA,NA,0,5,28.1994,6.3,226.695,17.52475694
IAAM7071,IAAM7071_107,IAAM7071_15,Zea mays (Corn),4500.136698,NA,2009,Conservation Till,None,Partial,862,9.22,224.5,NA,NA,0,5,29.4897,5.2,226.695,17.52475694
IAAM7071,IAAM7071_211,IAAM7071_15,Zea mays (Corn),4485.453266,NA,2009,Conservation Till,None,Partial,862,9.22,224.5,NA,NA,0,5,26.073,6.4,226.695,17.52475694
IAAM7071,IAAM7071_301,IAAM7071_15,Zea mays (Corn),4495.199322,NA,2009,Conservation Till,None,Partial,862,9.22,224.5,NA,NA,0,5,25.8447,5.6,226.695,17.52475694
IAAM7071,IAAM7071_418,IAAM7071_15,Zea mays (Corn),4515.587055,NA,2009,Conservation Till,None,Partial,862,9.22,224.5,NA,NA,0,5,24.1422,5.4,226.695,17.52475694
IAAM7071,IAAM7071_104,IAAM7071_16,Zea mays (Corn),3996.292369,NA,2009,Conservation Till,None,Partial,862,9.22,224.5,NA,NA,0,5,27.0589,5.7,226.695,17.52475694
IAAM7071,IAAM7071_204,IAAM7071_16,Zea mays (Corn),4408.069249,NA,2009,Conservation Till,None,Partial,862,9.22,224.5,NA,NA,0,5,26.4416,5.6,226.695,17.52475694
IAAM7071,IAAM7071_319,IAAM7071_16,Zea mays (Corn),4332.177053,NA,2009,Conservation Till,None,Partial,862,9.22,224.5,NA,NA,0,5,28.6878,6.4,226.695,17.52475694
IAAM7071,IAAM7071_403,IAAM7071_16,Zea mays (Corn),4624.858396,NA,2009,Conservation Till,None,Partial,862,9.22,224.5,NA,NA,0,5,28.5219,6.1,226.695,17.52475694
IAAM7071,IAAM7071_109,IAAM7071_17,Zea mays (Corn),4550.127428,16945.85311,2009,Conservation Till,None,Yes,862,9.22,229.8,NA,NA,0,5,25.3598,5.6,226.695,17.52475694
IAAM7071,IAAM7071_210,IAAM7071_17,Zea mays (Corn),4280.965462,17782.42717,2009,Conservation Till,None,Yes,862,9.22,229.8,NA,NA,0,5,26.1211,6.5,226.695,17.52475694
IAAM7071,IAAM7071_311,IAAM7071_17,Zea mays (Corn),4716.217639,16421.12409,2009,Conservation Till,None,Yes,862,9.22,229.8,NA,NA,0,5,28.4875,6.1,226.695,17.52475694
IAAM7071,IAAM7071_407,IAAM7071_17,Zea mays (Corn),4495.023883,16983.78978,2009,Conservation Till,None,Yes,862,9.22,229.8,NA,NA,0,5,23.425,5.8,226.695,17.52475694
IAAM7071,IAAM7071_101,IAAM7071_18,Zea mays (Corn),4336.112956,17320.70608,2009,Conservation Till,None,Yes,862,9.22,229.8,NA,NA,0,5,33.7238,6.4,226.695,17.52475694
IAAM7071,IAAM7071_205,IAAM7071_18,Zea mays (Corn),4422.628105,17285.25,2009,Conservation Till,None,Yes,862,9.22,229.8,NA,NA,0,5,22.6345,6.1,226.695,17.52475694
IAAM7071,IAAM7071_312,IAAM7071_18,Zea mays (Corn),4391.606583,17434.87785,2009,Conservation Till,None,Yes,862,9.22,229.8,NA,NA,0,5,25.44,5.3,226.695,17.52475694
IAAM7071,IAAM7071_406,IAAM7071_18,Zea mays (Corn),4740.287499,17905.57438,2009,Conservation Till,None,Yes,862,9.22,229.8,NA,NA,0,5,31.8122,6.2,226.695,17.52475694
IAAM7071,IAAM7071_112,IAAM7071_19,Zea mays (Corn),4341.303296,NA,2009,No Till,Secale cereale (Rye),Partial,862,9.22,224.5,NA,NA,0,5,26.6447,6,226.695,17.52475694
IAAM7071,IAAM7071_203,IAAM7071_19,Zea mays (Corn),3923.30323,NA,2009,No Till,Secale cereale (Rye),Partial,862,9.22,224.5,NA,NA,0,5,18.52,4.7,226.695,17.52475694
IAAM7071,IAAM7071_302,IAAM7071_19,Zea mays (Corn),4615.618384,NA,2009,No Till,Secale cereale (Rye),Partial,862,9.22,224.5,NA,NA,0,5,24.0606,4.9,226.695,17.52475694
IAAM7071,IAAM7071_409,IAAM7071_19,Zea mays (Corn),3774.180086,NA,2009,No Till,Secale cereale (Rye),Partial,862,9.22,224.5,NA,NA,0,5,21.2162,5.1,226.695,17.52475694
IAAM7071,IAAM7071_113,IAAM7071_20,Zea mays (Corn),4347.254923,15350.76617,2009,No Till,Secale cereale (Rye),Yes,862,9.22,229.8,NA,NA,0,5,26.43,5.5,226.695,17.52475694
IAAM7071,IAAM7071_214,IAAM7071_20,Zea mays (Corn),4528.604957,17091.84807,2009,No Till,Secale cereale (Rye),Yes,862,9.22,229.8,NA,NA,0,5,32.2834,5.4,226.695,17.52475694
IAAM7071,IAAM7071_308,IAAM7071_20,Zea mays (Corn),4647.059967,18973.8671,2009,No Till,Secale cereale (Rye),Yes,862,9.22,229.8,NA,NA,0,5,28.34,5.3,226.695,17.52475694
IAAM7071,IAAM7071_416,IAAM7071_20,Zea mays (Corn),4594.344178,17263.1577,2009,No Till,Secale cereale (Rye),Yes,862,9.22,229.8,NA,NA,0,5,27.077,5.1,226.695,17.52475694
IAAM7071,IAAM7071_102,IAAM7071_21,Zea mays (Corn),4271.801537,NA,2009,No Till,None,Partial,862,9.22,224.5,NA,NA,0,5,24.2633,6.1,226.695,17.52475694
IAAM7071,IAAM7071_215,IAAM7071_21,Zea mays (Corn),4248.625073,NA,2009,No Till,None,Partial,862,9.22,224.5,NA,NA,0,5,29.9289,5.8,226.695,17.52475694
IAAM7071,IAAM7071_306,IAAM7071_21,Zea mays (Corn),4013.726944,NA,2009,No Till,None,Partial,862,9.22,224.5,NA,NA,0,5,32.9676,5.3,226.695,17.52475694
IAAM7071,IAAM7071_412,IAAM7071_21,Zea mays (Corn),4175.839373,NA,2009,No Till,None,Partial,862,9.22,224.5,NA,NA,0,5,28.66,5.7,226.695,17.52475694
IAAM7071,IAAM7071_111,IAAM7071_22,Zea mays (Corn),4334.854388,16870.69708,2009,No Till,None,Yes,862,9.22,229.8,NA,NA,0,5,27.4902,5.4,226.695,17.52475694
IAAM7071,IAAM7071_222,IAAM7071_22,Zea mays (Corn),4313.252379,17190.85108,2009,No Till,None,Yes,862,9.22,229.8,NA,NA,0,5,23.8995,5.6,226.695,17.52475694
IAAM7071,IAAM7071_303,IAAM7071_22,Zea mays (Corn),4372.718831,17336.36907,2009,No Till,None,Yes,862,9.22,229.8,NA,NA,0,5,21.1239,4.5,226.695,17.52475694
IAAM7071,IAAM7071_417,IAAM7071_22,Zea mays (Corn),4337.022211,17407.70414,2009,No Till,None,Yes,862,9.22,229.8,NA,NA,0,5,23.0167,5.6,226.695,17.52475694
IAAM7071,IAAM7071_115,IAAM7071_1,Zea mays (Corn),5026.04109,NA,2010,Conservation Till,None,No,862,9.22,197.1,NA,NA,0,5,21.9377,5.7,963.422,19.55772343
IAAM7071,IAAM7071_208,IAAM7071_1,Zea mays (Corn),4645.766449,NA,2010,Conservation Till,None,No,862,9.22,197.1,NA,NA,0,5,21.7346,5.4,963.422,19.55772343
IAAM7071,IAAM7071_322,IAAM7071_1,Zea mays (Corn),3751.511294,NA,2010,Conservation Till,None,No,862,9.22,197.1,NA,NA,0,5,29.9506,5.7,963.422,19.55772343
IAAM7071,IAAM7071_420,IAAM7071_1,Zea mays (Corn),4466.397503,NA,2010,Conservation Till,None,No,862,9.22,197.1,NA,NA,0,5,19.8216,5.6,963.422,19.55772343
IAAM7071,IAAM7071_106,IAAM7071_2,Zea mays (Corn),4408.119556,NA,2010,No Till,None,No,862,9.22,197.1,NA,NA,0,5,29.9403,4.9,963.422,19.55772343
IAAM7071,IAAM7071_219,IAAM7071_2,Zea mays (Corn),4136.379663,NA,2010,No Till,None,No,862,9.22,197.1,NA,NA,0,5,30.8438,5.2,963.422,19.55772343
IAAM7071,IAAM7071_318,IAAM7071_2,Zea mays (Corn),4688.085608,NA,2010,No Till,None,No,862,9.22,197.1,NA,NA,0,5,29.6193,5.2,963.422,19.55772343
IAAM7071,IAAM7071_422,IAAM7071_2,Zea mays (Corn),4494.759672,NA,2010,No Till,None,No,862,9.22,197.1,NA,NA,0,5,31.9911,5,963.422,19.55772343
IAAM7071,IAAM7071_110,IAAM7071_3,Zea mays (Corn),4895.56948,NA,2010,Conservation Till,None,Partial,862,9.22,225.1,NA,NA,0,5,25.7737,5.6,963.422,19.55772343
IAAM7071,IAAM7071_213,IAAM7071_3,Zea mays (Corn),4612.467328,NA,2010,Conservation Till,None,Partial,862,9.22,225.1,NA,NA,0,5,25.6679,5.6,963.422,19.55772343
IAAM7071,IAAM7071_305,IAAM7071_3,Zea mays (Corn),4571.13417,NA,2010,Conservation Till,None,Partial,862,9.22,225.1,NA,NA,0,5,24.7531,5.6,963.422,19.55772343
IAAM7071,IAAM7071_405,IAAM7071_3,Zea mays (Corn),4480.603913,NA,2010,Conservation Till,None,Partial,862,9.22,225.1,NA,NA,0,5,32.8547,5.8,963.422,19.55772343
IAAM7071,IAAM7071_116,IAAM7071_4,Zea mays (Corn),4828.726628,NA,2010,No Till,None,Partial,862,9.22,225.1,NA,NA,0,5,22.2436,4.9,963.422,19.55772343
IAAM7071,IAAM7071_206,IAAM7071_4,Zea mays (Corn),4491.772985,NA,2010,No Till,None,Partial,862,9.22,225.1,NA,NA,0,5,22.2079,4.9,963.422,19.55772343
IAAM7071,IAAM7071_304,IAAM7071_4,Zea mays (Corn),4642.38661,NA,2010,No Till,None,Partial,862,9.22,225.1,NA,NA,0,5,23.2823,4.4,963.422,19.55772343
IAAM7071,IAAM7071_414,IAAM7071_4,Zea mays (Corn),4651.603073,NA,2010,No Till,None,Partial,862,9.22,225.1,NA,NA,0,5,24.8025,6.1,963.422,19.55772343
IAAM7071,IAAM7071_119,IAAM7071_5,Zea mays (Corn),4473.893389,19023.34327,2010,Conservation Till,None,Yes,862,9.22,241.9,NA,NA,0,5,22.148,5.3,963.422,19.55772343
IAAM7071,IAAM7071_207,IAAM7071_5,Zea mays (Corn),4694.318839,19215.09565,2010,Conservation Till,None,Yes,862,9.22,241.9,NA,NA,0,5,21.0325,5.3,963.422,19.55772343
IAAM7071,IAAM7071_307,IAAM7071_5,Zea mays (Corn),4758.287193,16086.51477,2010,Conservation Till,None,Yes,862,9.22,241.9,NA,NA,0,5,27.3702,4.7,963.422,19.55772343
IAAM7071,IAAM7071_402,IAAM7071_5,Zea mays (Corn),4892.394779,18933.98549,2010,Conservation Till,None,Yes,862,9.22,241.9,NA,NA,0,5,21.906,4.9,963.422,19.55772343
IAAM7071,IAAM7071_120,IAAM7071_6,Zea mays (Corn),4691.822656,18756.62295,2010,No Till,None,Yes,862,9.22,241.9,NA,NA,0,5,24.5106,5,963.422,19.55772343
IAAM7071,IAAM7071_201,IAAM7071_6,Zea mays (Corn),4010.08845,16726.6676,2010,No Till,None,Yes,862,9.22,241.9,NA,NA,0,5,33.0067,5,963.422,19.55772343
IAAM7071,IAAM7071_321,IAAM7071_6,Zea mays (Corn),4579.283826,20454.30266,2010,No Till,None,Yes,862,9.22,241.9,NA,NA,0,5,23.3164,5.4,963.422,19.55772343
IAAM7071,IAAM7071_411,IAAM7071_6,Zea mays (Corn),4533.739191,17061.83554,2010,No Till,None,Yes,862,9.22,241.9,NA,NA,0,5,27.2202,4.5,963.422,19.55772343
IAAM7071,IAAM7071_114,IAAM7071_7,Zea mays (Corn),4440.829716,NA,2010,Conservation Till,None,No,862,9.22,226.3,NA,NA,0,5,23.4,5.5,963.422,19.55772343
IAAM7071,IAAM7071_209,IAAM7071_7,Zea mays (Corn),4860.110876,NA,2010,Conservation Till,None,No,862,9.22,226.3,NA,NA,0,5,21.68,5.7,963.422,19.55772343
IAAM7071,IAAM7071_316,IAAM7071_7,Zea mays (Corn),4906.235992,NA,2010,Conservation Till,None,No,862,9.22,226.3,NA,NA,0,5,22.8316,5.1,963.422,19.55772343
IAAM7071,IAAM7071_408,IAAM7071_7,Zea mays (Corn),4464.955725,NA,2010,Conservation Till,None,No,862,9.22,226.3,NA,NA,0,5,21.2825,5.3,963.422,19.55772343
IAAM7071,IAAM7071_122,IAAM7071_8,Zea mays (Corn),4894.009508,NA,2010,No Till,None,No,862,9.22,226.3,NA,NA,0,5,25,5,963.422,19.55772343
IAAM7071,IAAM7071_218,IAAM7071_8,Zea mays (Corn),4757.612523,NA,2010,No Till,None,No,862,9.22,226.3,NA,NA,0,5,31.5102,4.8,963.422,19.55772343
IAAM7071,IAAM7071_310,IAAM7071_8,Zea mays (Corn),4682.584337,NA,2010,No Till,None,No,862,9.22,226.3,NA,NA,0,5,28.8387,4.7,963.422,19.55772343
IAAM7071,IAAM7071_415,IAAM7071_8,Zea mays (Corn),4745.398713,NA,2010,No Till,None,No,862,9.22,226.3,NA,NA,0,5,28.678,5.9,963.422,19.55772343
IAAM7071,IAAM7071_105,IAAM7071_9,Zea mays (Corn),4786.476098,NA,2010,Conservation Till,None,Partial,862,9.22,254.2,NA,NA,0,5,23.5913,5.4,963.422,19.55772343
IAAM7071,IAAM7071_217,IAAM7071_9,Zea mays (Corn),4369.103432,NA,2010,Conservation Till,None,Partial,862,9.22,254.2,NA,NA,0,5,35.7214,5.1,963.422,19.55772343
IAAM7071,IAAM7071_309,IAAM7071_9,Zea mays (Corn),4742.884622,NA,2010,Conservation Till,None,Partial,862,9.22,254.2,NA,NA,0,5,25.4839,5.1,963.422,19.55772343
IAAM7071,IAAM7071_401,IAAM7071_9,Zea mays (Corn),4804.326664,NA,2010,Conservation Till,None,Partial,862,9.22,254.2,NA,NA,0,5,21.72,5.6,963.422,19.55772343
IAAM7071,IAAM7071_108,IAAM7071_10,Zea mays (Corn),4652.995426,NA,2010,No Till,None,Partial,862,9.22,254.2,NA,NA,0,5,26.19,5,963.422,19.55772343
IAAM7071,IAAM7071_221,IAAM7071_10,Zea mays (Corn),4574.982329,NA,2010,No Till,None,Partial,862,9.22,254.2,NA,NA,0,5,22.7876,5.3,963.422,19.55772343
IAAM7071,IAAM7071_317,IAAM7071_10,Zea mays (Corn),4453.399334,NA,2010,No Till,None,Partial,862,9.22,254.2,NA,NA,0,5,23.5036,5.3,963.422,19.55772343
IAAM7071,IAAM7071_410,IAAM7071_10,Zea mays (Corn),4219.19035,NA,2010,No Till,None,Partial,862,9.22,254.2,NA,NA,0,5,22.2,4.4,963.422,19.55772343
IAAM7071,IAAM7071_118,IAAM7071_11,Zea mays (Corn),4302.439614,18174.0157,2010,Conservation Till,None,Yes,862,9.22,271,NA,NA,0,5,22.43,5.3,963.422,19.55772343
IAAM7071,IAAM7071_220,IAAM7071_11,Zea mays (Corn),4317.119727,17715.49538,2010,Conservation Till,None,Yes,862,9.22,271,NA,NA,0,5,26.9283,5.3,963.422,19.55772343
IAAM7071,IAAM7071_313,IAAM7071_11,Zea mays (Corn),4405.570962,16554.88163,2010,Conservation Till,None,Yes,862,9.22,271,NA,NA,0,5,22.8258,4.9,963.422,19.55772343
IAAM7071,IAAM7071_404,IAAM7071_11,Zea mays (Corn),4617.824986,17462.2036,2010,Conservation Till,None,Yes,862,9.22,271,NA,NA,0,5,29.669,5.2,963.422,19.55772343
IAAM7071,IAAM7071_121,IAAM7071_12,Zea mays (Corn),4906.617352,18440.79806,2010,No Till,None,Yes,862,9.22,271,NA,NA,0,5,20.02,5.5,963.422,19.55772343
IAAM7071,IAAM7071_212,IAAM7071_12,Zea mays (Corn),4456.888602,15410.10796,2010,No Till,None,Yes,862,9.22,271,NA,NA,0,5,25.6635,5.4,963.422,19.55772343
IAAM7071,IAAM7071_314,IAAM7071_12,Zea mays (Corn),4812.019497,17752.75569,2010,No Till,None,Yes,862,9.22,271,NA,NA,0,5,22.5502,5.5,963.422,19.55772343
IAAM7071,IAAM7071_421,IAAM7071_12,Zea mays (Corn),4438.510198,16217.47417,2010,No Till,None,Yes,862,9.22,271,NA,NA,0,5,28.9061,4.9,963.422,19.55772343
IAAM7071,IAAM7071_103,IAAM7071_13,Zea mays (Corn),4675.391385,NA,2010,Conservation Till,None,No,862,9.22,197.1,NA,NA,0,5,27.1969,5.7,963.422,19.55772343
IAAM7071,IAAM7071_202,IAAM7071_13,Zea mays (Corn),4620.228464,NA,2010,Conservation Till,None,No,862,9.22,197.1,NA,NA,0,5,30.91,4.8,963.422,19.55772343
IAAM7071,IAAM7071_320,IAAM7071_13,Zea mays (Corn),5086.185581,NA,2010,Conservation Till,None,No,862,9.22,197.1,NA,NA,0,5,19.1831,6.3,963.422,19.55772343
IAAM7071,IAAM7071_419,IAAM7071_13,Zea mays (Corn),4896.017007,NA,2010,Conservation Till,None,No,862,9.22,197.1,NA,NA,0,5,20.1115,5.7,963.422,19.55772343
